site,transect,year,distance_original,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
1,10,2024,22,22,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,22,22,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,23,23,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,23,23,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,24,24,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,24,24,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,24,24,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,10,2024,25,25,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,25,25,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,25,25,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,10,2024,26,26,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,26,26,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,10,2024,27,27,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,27,27,2,Dipterostemon capitatus,dica,forb,native,perennial,Themidaceae,,,
1,10,2024,27,27,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,27,27,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,10,2024,28,28,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,28,28,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,28,28,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,29,29,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,29,29,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,29,29,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,10,2024,30,30,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,30,30,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,10,2024,30,30,3,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,,
1,10,2024,30,30,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,31,31,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,31,31,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,31,31,3,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,,
1,10,2024,31,31,4,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,10,2024,31,31,5,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,31,31,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,10,2024,32,32,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,32,32,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,32,32,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,32,32,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,10,2024,33,33,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,33,33,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,10,2024,34,34,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,34,34,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,34,34,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,34,34,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,35,35,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,35,35,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,35,35,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,10,2024,36,36,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,36,36,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,36,36,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,37,37,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,37,37,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,37,37,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,38,38,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,38,38,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,38,38,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,10,2024,39,39,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,39,39,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,39,39,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,39,39,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,10,2024,40,40,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,40,40,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,40,40,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,10,2024,41,41,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,41,41,ground,native_litter,native_litter,litter,litter,litter,litter,,,
1,11,2024,1,1,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,1,1,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,11,2024,1,1,3,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,1,1,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,11,2024,2,2,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,2,2,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,2,2,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,3,3,1,Bromus rubens,BRMA,Grass,nonnative,annual,Poaceae,,,
1,11,2024,3,3,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,3,3,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,4,4,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,4,4,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,11,2024,5,5,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,5,5,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,11,2024,6,6,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,6,6,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,7,7,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,7,7,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,11,2024,8,8,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,8,8,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,9,9,1,Bromus rubens,BRMA,Grass,nonnative,annual,Poaceae,,,
1,11,2024,9,9,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,9,9,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,11,2024,10,10,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,10,10,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,11,2024,11,11,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,11,11,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,12,12,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,brru thatch,,
1,11,2024,12,12,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,13,13,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,13,13,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,14,14,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,14,14,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,15,15,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,15,15,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,16,16,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,16,16,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,17,17,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,17,17,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,18,18,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,18,18,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,19,19,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,19,19,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,20,20,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,20,20,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,11,2024,20,20,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,21,21,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,21,21,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,22,22,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,22,22,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,23,23,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,23,23,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,24,24,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,24,24,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,24,24,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,25,25,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,25,25,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,25,25,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,26,26,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,26,26,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,27,27,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,27,27,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,28,28,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,28,28,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,29,29,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,29,29,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,29,29,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,30,30,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,30,30,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,11,2024,31,31,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,31,31,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,32,32,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,32,32,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,33,33,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,33,33,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,34,34,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,34,34,2,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,34,34,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,35,35,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,35,35,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,36,36,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,36,36,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,37,37,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,37,37,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,38,38,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,38,38,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,38,38,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,39,39,1,Bromus rubens,BRMA,Grass,nonnative,annual,Poaceae,,,
1,11,2024,39,39,2,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,11,2024,39,39,3,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,39,39,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,40,40,1,Bromus rubens,BRMA,Grass,nonnative,annual,Poaceae,,,
1,11,2024,40,40,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,11,2024,40,40,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,11,2024,41,41,1,Bromus rubens,BRMA,Grass,nonnative,annual,Poaceae,,,
1,11,2024,41,41,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,1,1,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,1,1,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,12,2024,2,2,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,2,2,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,12,2024,2,2,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,12,2024,3,3,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,3,3,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,12,2024,3,3,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,12,2024,4,4,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,4,4,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,5,5,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,5,5,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,6,6,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,6,6,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,7,7,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,7,7,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,8,8,1,no_species,,,,,,,,
1,12,2024,8,8,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,9,9,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,9,9,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,10,10,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,10,10,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,12,2024,10,10,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,11,11,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,11,11,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,12,12,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,12,12,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,13,13,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,13,13,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,14,14,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,14,14,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,14,14,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,15,15,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,15,15,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,16,16,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,16,16,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,17,17,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,17,17,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,17,17,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,18,18,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,18,18,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,19,19,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,19,19,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,19,19,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,20,20,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,20,20,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,Shane's plot!,,
1,12,2024,20,20,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,21,21,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,21,21,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,22,22,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,22,22,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,22,22,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,23,23,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,23,23,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,24,24,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,24,24,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,24,24,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,25,25,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,25,25,2,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,25,25,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,12,2024,26,26,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,26,26,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,27,27,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,27,27,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,27,27,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,28,28,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,28,28,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,12,2024,28,28,3,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,28,28,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,29,29,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,29,29,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,30,30,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,30,30,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,30,30,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,31,31,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,31,31,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,32,32,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,32,32,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,33,33,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,33,33,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,33,33,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,34,34,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,34,34,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,34,34,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,35,35,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,35,35,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,36,36,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,36,36,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,37,37,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,37,37,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,38,38,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,38,38,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,39,39,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,39,39,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,40,40,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,40,40,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,12,2024,40,40,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,12,2024,41,41,1,Bromus diandrus,BRDI,Grass,nonnative,annual,Poaceae,,,
1,12,2024,41,41,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,13,2024,1,1,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,13,2024,1,1,2,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,13,2024,1,1,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,13,2024,2,2,1,Rapistrum rugosum - round pods,RARU,forb,nonnative,annual,Brassicaceae,,,
1,13,2024,2,2,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,13,2024,2,2,3,Bromus rubens,BRMA,Grass,nonnative,annual,Poaceae,,,
1,13,2024,2,2,ground,thatch,nonnative_thatch,thatch,thatch,thatch,thatch,,,
1,13,2024,3,3,1,Bromus rubens,BRMA,Grass,nonnative,annual,Poaceae,,,
1,13,2024,3,3,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
