trasecttype,standtype,site,rep,distance,vertical,species,lifeform,status,lifecycle,Family,lifestage,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Rhus ovata,shrub,native,perennial,Anacardiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH1,3,,,Unknown4 (Aster forb),herb,Unknown,annual,Asteraceae,NA,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,seedling,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,4,,,Salvia apiana,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,5,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Artemisia californica,shrub,native,perennial,Asteraceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Malacothamnus fasciculatus,shrub,native,perennial,Malvaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,mature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Salvia leucophylla,shrub,native,perennial,Lamiaceae,immature,,,,,,,,,,,,,,,,,,,,
belt,matrix,ENH2,6,,,Unknown5 (shrub),shrub,Unknown,perennial,unknown,mature,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,1,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,1,1,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,1,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,1,3,Lupinus spp.,herb,native,annual,Fabaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,1,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,2,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,2,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,2,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,2,3,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,2,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,3,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,3,1,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,4,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,4,1,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,5,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,5,1,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,6,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,6,1,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,7,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,7,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,7,2,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,7,3,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,7,4,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,8,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,8,1,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,9,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,9,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,9,2,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,9,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,9,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,9,5,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,10,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,10,1,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,10,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,10,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,10,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,10,5,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,11,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,11,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,11,2,Erodium cicutarium,herb,nonnative,annual,Geraniaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,11,3,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,11,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,11,5,Dipterostemon capitatus,herb,native,perennial,Themidaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,11,6,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,12,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,12,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,12,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,12,3,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,12,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,13,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,13,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,13,2,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,13,3,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,14,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,14,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,14,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,14,3,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,15,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,15,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,15,2,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,15,3,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,15,4,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,15,5,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,16,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,16,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,16,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,16,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,16,4,Avena barbata,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,16,5,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,17,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,17,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,17,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,17,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,17,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,18,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,18,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,18,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,19,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,19,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,19,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,19,3,Erodium spp.,herb,nonnative,annual,Geraniaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,19,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,19,5,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,20,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,20,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,20,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,20,3,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,20,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,21,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,21,1,Bromus rubens,grass,nonnative,annual,Poaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,21,2,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,21,3,Artemisia californica,shrub,native,perennial,Asteraceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,21,4,Hirschfeldia incana,herb,nonnative,annual,Brassicaceae,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,22,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
point,degraded,DEG1,1,22,1,Erodium spp.,herb,nonnative,annual,Geraniaceae,,,,,,,,,,,,,,,,,,,,,
