site,transect,year,distance,vertical,species,species_code,lifeform,status,lifecycle,family,notes,hillslope,standtype
1,7,2024,14,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,14,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,15,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,7,2024,15,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,15,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,7,2024,16,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,16,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,16,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,17,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,7,2024,17,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,17,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,17,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,18,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,18,2,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,,
1,7,2024,18,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,19,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,19,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,7,2024,19,3,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,,
1,7,2024,19,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,20,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,7,2024,20,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,20,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,21,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,7,2024,21,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,7,2024,21,3,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,,
1,7,2024,21,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,22,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,7,2024,22,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,22,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,23,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,7,2024,23,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,23,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,23,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,24,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,24,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,25,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,7,2024,25,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,25,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,25,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,26,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,7,2024,26,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,26,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,27,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,27,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,7,2024,28,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,28,ground,moss,moss,ground,ground,ground,ground,,,
1,7,2024,29,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,7,2024,30,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,30,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,31,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,7,2024,31,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,31,3,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,,
1,7,2024,31,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,31,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,32,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,7,2024,32,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,,
1,7,2024,32,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,32,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,7,2024,33,1,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,,
1,7,2024,33,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,33,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,33,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,7,2024,34,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,34,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,,
1,7,2024,34,ground,moss,moss,ground,ground,ground,ground,,,
1,7,2024,35,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,35,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,35,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,7,2024,36,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,36,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,7,2024,37,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,37,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,38,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,38,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,39,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,39,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,39,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,40,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,40,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,40,ground,litter,litter,litter,litter,litter,litter,,,
1,7,2024,41,1,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,7,2024,41,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,7,2024,41,3,Sambucus mexicana,SANI,shrub,native,perennial,Virburnaceae,,,
1,7,2024,41,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,1,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,1,2,Astragalus trichopodus,,forb,native,perennial,Fabaceae,,,
1,8,2024,1,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,2,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,2,2,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,2,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,3,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,3,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,4,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,4,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,4,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,5,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,5,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,5,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,6,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,6,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,7,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,7,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,8,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,8,2024,8,2,Artemisia californica,ARCA,shrub,native,perennial,Asteraceae,,,
1,8,2024,8,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,9,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,9,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,10,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,10,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,11,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,11,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,12,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,12,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,13,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,13,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,13,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,14,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,14,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,14,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,15,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,15,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,15,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,16,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,16,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,16,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,17,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,17,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,17,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,18,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,18,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,18,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,19,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,19,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,20,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,8,2024,20,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,20,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,21,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,21,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,8,2024,21,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,22,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,22,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,23,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,8,2024,23,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,24,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,8,2024,24,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,24,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,25,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,25,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,26,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,26,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,27,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,27,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,28,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,28,ground,litter,litter,litter,litter,litter,litter,,,
1,8,2024,29,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,29,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,29,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,30,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,30,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,30,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,31,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,31,2,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,31,3,Dipterostemon capitatus,dica,forb,native,perennial,Themidaceae,,,
1,8,2024,31,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,32,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,32,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,33,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,34,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,34,2,Rapistrum rugosum,RARU,forb,nonnative,annual,Brassicaceae,,,
1,8,2024,34,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,8,2024,34,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,35,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,35,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,35,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,35,4,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,8,2024,35,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,36,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,36,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,36,3,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,36,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,37,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,37,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,8,2024,37,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,8,2024,38,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,8,2024,38,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,8,2024,38,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,39,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,8,2024,39,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,40,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,8,2024,41,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,1,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,2,1,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,9,2024,2,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,3,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,9,2024,3,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,4,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,5,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,6,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,6,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,7,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,7,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,8,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,8,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,9,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,9,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,10,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,11,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,11,ground,rock,rock,rock,rock,rock,rock,,,
1,9,2024,12,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,12,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,13,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,9,2024,13,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,13,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,13,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,14,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,14,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,14,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,15,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,15,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,16,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,17,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,18,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,19,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,19,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,19,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,20,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,20,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,9,2024,20,3,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,20,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,21,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,21,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,22,1,Salvia leucophylla dead,dd SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,22,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,22,3,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,22,4,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,9,2024,22,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,23,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,9,2024,23,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,23,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,24,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,24,2,Avena barbata,AVBA,grass,nonnative,annual,Poaceae,,,
1,9,2024,24,3,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,9,2024,24,4,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,24,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,25,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,25,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,26,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,26,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,26,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,27,1,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,27,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,27,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,28,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,28,2,Malacothamnus fasciculatus dead,dead mafa,shrub,native,perennial,Malvaceae,,,
1,9,2024,28,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,29,1,Stipa lepida,STLE,grass,native,perennial,Poaceae,,,
1,9,2024,29,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,9,2024,30,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,30,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,31,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,9,2024,31,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,32,1,Euphorbia albomarginata,,forb,native,perennial,Euphorbiaceae,,,
1,9,2024,32,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,32,ground,bare_ground,bare_ground,ground,ground,ground,ground,,,
1,9,2024,33,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,33,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,34,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,34,2,Bromus diandrus,BRDI,grass,nonnative,annual,Poaceae,,,
1,9,2024,34,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,35,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,35,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,36,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,36,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,37,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,37,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,38,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,38,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,39,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,39,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,40,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,40,ground,litter,litter,litter,litter,litter,litter,,,
1,9,2024,41,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,9,2024,41,ground,litter,litter,litter,litter,litter,litter,,,
1,10,2024,1,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,1,ground,thatch,thatch,thatch,thatch,thatch,thatch,,,
1,10,2024,2,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,2,2,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,2,ground,litter,litter,litter,litter,litter,litter,,,
1,10,2024,3,1,Bromus rubens,BRRU,grass,nonnative,annual,Poaceae,,,
1,10,2024,3,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,3,3,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,3,ground,litter,litter,litter,litter,litter,litter,,,
1,10,2024,4,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,4,ground,litter,litter,litter,litter,litter,litter,,,
1,10,2024,5,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,5,2,Malacothamnus fasciculatus,MAFA,shrub,native,perennial,Malvaceae,,,
1,10,2024,5,ground,litter,litter,litter,litter,litter,litter,,,
1,10,2024,6,1,Salvia leucophylla,SALE,shrub,native,perennial,Lamiaceae,,,
1,10,2024,6,2,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
1,10,2024,6,ground,litter,litter,litter,litter,litter,litter,,,
1,10,2024,7,1,Centaurea melitensis,CENMEL,forb,nonnative,annual,Asteraceae,,,
