date,name,year,site,transect,distance,vertical,species,species_code,max_height_cm,Notes,standtype,hillslope,coordinates_x,coordinates_y
10-Apr-24,"KIT, Carla",2024,2,11,8,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,8,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,8,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,8,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,8,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,8,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,2,HIIN Hirschfeldia incana - long pods,hiin,108,no max height recorded. S: estimated 108 based on other HIIN readings nearby in this transect,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,9,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,1,Phacelia hubbyi,phhu,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,2,Bromus diandrus BRDI,brdi,65,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,10,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,1,Phacelia hubbyi,phhu,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,2,Bromus diandrus BRDI,brdi,96,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,11,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,2,HIIN Hirschfeldia incana - long pods,hiin,150,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,12,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,2,HIIN Hirschfeldia incana - long pods,hiin,128,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,13,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,1,Bromus diandrus BRDI,brdi,95,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,2,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,14,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,2,Eschscholzia californica,esca,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,3,HIIN Hirschfeldia incana - long pods,hiin,113,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,15,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,1,Bromus diandrus BRDI,brdi,80,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,2,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,16,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,1,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,2,Bromus diandrus BRDI,brdi,65,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,17,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,2,Bromus diandrus BRDI,brdi,60,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,18,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,1,Bromus diandrus BRDI,brdi,52,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,2,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,19,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,1,Bromus diandrus BRDI,brdi,50,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,2,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,20,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,1,Bromus diandrus BRDI,brdi,80,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,2,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,21,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,1,Bromus diandrus BRDI,brdi,115,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,2,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,22,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,1,Erodium spp.,erci,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,3,Bromus diandrus BRDI,brdi,75,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,23,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,2,Avena barbata,avba,90,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,24,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,2,Avena barbata,avba,95,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,25,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,1,Bromus rubens BRRU,brru,50,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,2,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,26,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,1,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,2,Bromus diandrus BRDI,brdi,66,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,27,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,1,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,2,Avena barbata,avba,130,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,28,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,2,Avena barbata,avba,109,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,29,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,1,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,2,Bromus diandrus BRDI,brdi,86,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,30,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,2,Bromus diandrus BRDI,brdi,80,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,31,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,2,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,3,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,4,HIIN Hirschfeldia incana - long pods,hiin,138,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,32,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,2,Avena barbata,avba,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,3,HIIN Hirschfeldia incana - long pods,hiin,90,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,33,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,1,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,2,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,3,HIIN Hirschfeldia incana - long pods,hiin,95,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,34,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,1,Mirabilis laevis,mila,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,2,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,3,Bromus diandrus BRDI,brdi,75,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,35,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,1,Phacelia hubbyi,phhu,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,2,"Acmispon strigosus - oval, sevfl",acst,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,3,Bromus diandrus BRDI,brdi,85,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,36,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,1,Phacelia hubbyi,phhu,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,2,HIIN Hirschfeldia incana - long pods,hiin,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,3,Bromus diandrus BRDI,brdi,95,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,37,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,2,HIIN Hirschfeldia incana - long pods,hiin,140,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,38,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,2,HIIN Hirschfeldia incana - long pods,hiin,155,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,3,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,39,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,1,Phacelia hubbyi,phhu,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,2,Bromus rubens BRRU,brru,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,3,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,4,HIIN Hirschfeldia incana - long pods,hiin,160,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,40,ground,BG bare ground,bare ground,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,1,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,2,Phacelia hubbyi,phhu,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,3,HIIN Hirschfeldia incana - long pods,hiin,180,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,4,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,5,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,6,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,7,,,,,degraded,DEG2,,
10-Apr-24,"KIT, Carla",2024,2,11,41,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,1,1,Avena barbata,avba,50,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,1,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,1,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,1,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,1,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,1,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,1,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,1,Bromus diandrus BRDI,brdi,50,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,2,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,4,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,5,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,6,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,7,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,2,ground,thatch,thatch,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,3,1,Avena barbata,avba,60,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,3,2,Bromus diandrus BRDI,brdi,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,3,3,,,,,degraded,DEG2,,
10-Apr-24,"Rob, Claire",2024,2,12,3,4,,,,,degraded,DEG2,,
