"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species","count_per_transect","percentcover_native","native_fern","native_forb","native_grass","native_shrub","nonnative_fern","nonnative_forb","nonnative_grass","nonnative_shrub","percentcover_nonnative"
"416","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"417","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"418","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"419","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"420","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"421","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"422","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"423","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"424","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"425","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"426","degraded","DEG2",4,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG2_4","DEG2_4_Salvia leucophylla",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"427","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"428","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"429","degraded","DEG2",4,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG2_4","DEG2_4_Salvia leucophylla",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"430","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"431","degraded","DEG2",4,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG2_4","DEG2_4_Salvia leucophylla",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"432","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"433","degraded","DEG2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_4","DEG2_4_Malacothamnus fasciculatus",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"434","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"435","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"436","degraded","DEG2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_4","DEG2_4_Malacothamnus fasciculatus",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"437","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"438","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"439","degraded","DEG2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_4","DEG2_4_Malacothamnus fasciculatus",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"440","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"441","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"442","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"443","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"444","degraded","DEG2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","DEG2_4","DEG2_4_Malacothamnus fasciculatus dead",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"445","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"446","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"447","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"448","degraded","DEG2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","DEG2_4","DEG2_4_Malacothamnus fasciculatus dead",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"449","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"450","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"451","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"452","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"453","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"454","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"455","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"456","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"457","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"458","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"459","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"460","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"461","degraded","DEG2",4,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG2_4","DEG2_4_Salvia leucophylla",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"462","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"463","degraded","DEG2",4,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG2_4","DEG2_4_Salvia leucophylla",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"464","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"465","degraded","DEG2",4,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","DEG2_4","DEG2_4_Salvia leucophylla",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"466","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"467","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"468","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"469","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"470","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"471","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"472","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"473","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"474","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"475","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"476","degraded","DEG2",4,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_4","DEG2_4_Hirschfeldia incana",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"477","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"478","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"479","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"480","degraded","DEG2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus rubens",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"481","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"482","degraded","DEG2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus diandrus",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"483","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"484","degraded","DEG2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus diandrus",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"485","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"486","degraded","DEG2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Bromus diandrus",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"487","degraded","DEG2",4,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_4","DEG2_4_Avena barbata",11,0.268292682926829,0,0,0,0.268292683,0,0.341463415,0.975609756,0,1
"488","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"489","degraded","DEG2",5,"Erodium spp.","herb","nonnative","annual","Geraniaceae","DEG2_5","DEG2_5_Erodium spp.",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"490","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"491","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"492","degraded","DEG2",5,"Erodium spp.","herb","nonnative","annual","Geraniaceae","DEG2_5","DEG2_5_Erodium spp.",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"493","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"494","degraded","DEG2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_Hirschfeldia incana",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"495","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"496","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"497","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"498","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"499","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"500","degraded","DEG2",5,"Erodium spp.","herb","nonnative","annual","Geraniaceae","DEG2_5","DEG2_5_Erodium spp.",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"501","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"502","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"503","degraded","DEG2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_Hirschfeldia incana",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"504","degraded","DEG2",5,"Erodium spp.","herb","nonnative","annual","Geraniaceae","DEG2_5","DEG2_5_Erodium spp.",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"505","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"506","degraded","DEG2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"507","degraded","DEG2",5,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Avena barbata",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"508","degraded","DEG2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"509","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"510","degraded","DEG2",5,"Erodium spp.","herb","nonnative","annual","Geraniaceae","DEG2_5","DEG2_5_Erodium spp.",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"511","degraded","DEG2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_Hirschfeldia incana",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"512","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"513","degraded","DEG2",5,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_Hirschfeldia incana",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"514","degraded","DEG2",5,"Erodium spp.","herb","nonnative","annual","Geraniaceae","DEG2_5","DEG2_5_Erodium spp.",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"515","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"516","degraded","DEG2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"517","degraded","DEG2",5,"Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Bromus rubens",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"518","degraded","DEG2",5,"Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_Avena barbata",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
"519","degraded","DEG2",5,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_Malacothamnus fasciculatus",9,0.219512195121951,0,0.024390244,0,0.219512195,0,0.585365854,0.975609756,0,1
