standtype,site,rep,species,lifeform,status,lifecycle,family,site_rep
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,1,nonnative_thatch,ground,ground,ground,ground,ENH1_1
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,2,nonnative_thatch,ground,ground,ground,ground,ENH1_2
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH1,3,nonnative_thatch,ground,ground,ground,ground,ENH1_3
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,4,nonnative_thatch,ground,ground,ground,ground,ENH2_4
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,5,nonnative_thatch,ground,ground,ground,ground,ENH2_5
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
matrix,ENH2,6,nonnative_thatch,ground,ground,ground,ground,ENH2_6
intact,Intact_1,1,Pellaea andromedifolia,fern,native,perennial,Pteridaceae,Intact_1_1
matrix,ENH1,1,Pseudognaphalium luteoalbum,herb,nonnative,annual,Asteraceae,ENH1_1
intact,Intact_2,2,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,Intact_2_2
intact,Intact1,1,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,Intact1_1
intact,Intact1,1,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,Intact1_1
intact,Intact2,2,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,Intact2_2
intact,Intact3,3,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,Intact3_3
intact,Intact3,3,Rhamnus ilicifolia,shrub,native,perennial,Rhamnaceae,Intact3_3
intact,Intact_2,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_2_2
intact,Intact_2,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_2_2
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
intact,Intact_3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact_3_3
matrix,ENH1,1,Rhus ovata,shrub,native,perennial,Anacardiaceae,ENH1_1
matrix,ENH1,1,Rhus ovata,shrub,native,perennial,Anacardiaceae,ENH1_1
matrix,ENH1,1,Rhus ovata,shrub,native,perennial,Anacardiaceae,ENH1_1
matrix,ENH1,1,Rhus ovata,shrub,native,perennial,Anacardiaceae,ENH1_1
intact,Intact3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact3_3
intact,Intact1,1,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact1_1
intact,Intact2,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact2_2
intact,Intact2,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact2_2
matrix,ENH1,1,Rhus ovata,shrub,native,perennial,Anacardiaceae,ENH1_1
intact,Intact3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact3_3
matrix,ENH1,2,Rhus ovata,shrub,native,perennial,Anacardiaceae,ENH1_2
matrix,ENH1,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,ENH1_3
intact,Intact3,3,Rhus ovata,shrub,native,perennial,Anacardiaceae,Intact3_3
degraded,DEG1,3,Salvia apiana,shrub,native,perennial,Lamiaceae,DEG1_3
matrix,ENH2,4,Salvia apiana,shrub,native,perennial,Lamiaceae,ENH2_4
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
intact,Intact_1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_1_1
intact,Intact_1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_1_1
intact,Intact_1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_1_1
intact,Intact_1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_1_1
intact,Intact_1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_1_1
intact,Intact_1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_1_1
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_2_2
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
intact,Intact_3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact_3_3
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_5
matrix,ENH2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_5
matrix,ENH2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_5
matrix,ENH2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_5
matrix,ENH2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_5
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
degraded,DEG2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_5
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
matrix,ENH2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_5
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
degraded,DEG2,5,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_5
intact,Intact1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact1_1
intact,Intact3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact3_3
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
intact,Intact2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact2_2
matrix,ENH1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_2
degraded,DEG1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_3
degraded,DEG2,4,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG2_4
intact,Intact1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact1_1
matrix,ENH2,6,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH2_6
intact,Intact3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact3_3
matrix,ENH1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_1
intact,Intact3,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact3_3
degraded,DEG1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_2
degraded,DEG1,1,Salvia leucophylla,shrub,native,perennial,Lamiaceae,DEG1_1
intact,Intact2,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,Intact2_2
matrix,ENH1,3,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_3
matrix,ENH1,2,Salvia leucophylla,shrub,native,perennial,Lamiaceae,ENH1_2
matrix,ENH1,1,Sambucus mexicana,shrub,native,perennial,Viburnaceae  ,ENH1_1
