"","standtype","site","rep","species","lifeform","status","lifecycle","family","site_rep","site_rep_species"
"1064","matrix","ENH1",2,"Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_2","ENH1_2_Dipterostemon capitatus"
"1065","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1066","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1067","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1068","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1069","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1070","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1071","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1072","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1073","matrix","ENH1",2,"moss","ground","ground","ground","ground","ENH1_2","ENH1_2_moss"
"1074","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1075","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1076","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1077","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1078","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1079","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1080","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1081","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1082","matrix","ENH1",2,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus diandrus"
"1083","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1084","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1085","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1086","matrix","ENH1",2,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Stipa lepida"
"1087","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1088","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1089","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1090","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1091","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1092","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1093","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1094","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1095","matrix","ENH1",2,"Stephanomeria virgata","herb","native","annual","Asteraceae","ENH1_2","ENH1_2_Stephanomeria virgata"
"1096","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1097","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1098","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1099","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1100","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1101","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1102","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1103","matrix","ENH1",2,"Stephanomeria virgata","herb","native","annual","Asteraceae","ENH1_2","ENH1_2_Stephanomeria virgata"
"1104","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1105","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1106","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1107","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1108","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1109","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1110","matrix","ENH1",2,"Dipterostemon capitatus","herb","native","perennial","Themidaceae","ENH1_2","ENH1_2_Dipterostemon capitatus"
"1111","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1112","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1113","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1114","matrix","ENH1",2,"moss","ground","ground","ground","ground","ENH1_2","ENH1_2_moss"
"1115","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1116","matrix","ENH1",2,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_2","ENH1_2_Centaurea melitensis"
"1117","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1118","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1119","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1120","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1121","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1122","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1123","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1124","matrix","ENH1",2,"moss","ground","ground","ground","ground","ENH1_2","ENH1_2_moss"
"1125","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1126","matrix","ENH1",2,"Elymus condensatus dead","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus dead"
"1127","matrix","ENH1",2,"Elymus condensatus dead","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus dead"
"1128","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1129","matrix","ENH1",2,"Claytonia perfoliata","herb","native","annual","Montiaceae","ENH1_2","ENH1_2_Claytonia perfoliata"
"1130","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1131","matrix","ENH1",2,"moss","ground","ground","ground","ground","ENH1_2","ENH1_2_moss"
"1132","matrix","ENH1",2,"Stephanomeria virgata","herb","native","annual","Asteraceae","ENH1_2","ENH1_2_Stephanomeria virgata"
"1133","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1134","matrix","ENH1",2,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_2","ENH1_2_Malacothamnus fasciculatus"
"1135","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1136","matrix","ENH1",2,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_2","ENH1_2_Bromus rubens"
"1137","matrix","ENH1",2,"Elymus condensatus","grass","native","perennial","Poaceae","ENH1_2","ENH1_2_Elymus condensatus"
"1138","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1139","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1140","matrix","ENH1",3,"Erodium spp.","herb","nonnative","annual","Geraniaceae","ENH1_3","ENH1_3_Erodium spp."
"1141","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1142","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1143","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1144","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1145","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1146","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1147","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1148","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1149","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1150","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1151","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1152","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1153","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1154","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1155","matrix","ENH1",3,"Stipa lepida","grass","native","perennial","Poaceae","ENH1_3","ENH1_3_Stipa lepida"
"1156","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1157","matrix","ENH1",3,"Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","ENH1_3","ENH1_3_Hirschfeldia incana"
"1158","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1159","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1160","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1161","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1162","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1163","matrix","ENH1",3,"Solanum xanti","herb","native","perennial","Solanacaeae","ENH1_3","ENH1_3_Solanum xanti"
"1164","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1165","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1166","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1167","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1168","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1169","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1170","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1171","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1172","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1173","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1174","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1175","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1176","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1177","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1178","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1179","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1180","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead"
"1181","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1182","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1183","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1184","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead"
"1185","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1186","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1187","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1188","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1189","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1190","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1191","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1192","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead"
"1193","matrix","ENH1",3,"Marah macrocarpa","herb","native","perennial","Cucurbitaceae","ENH1_3","ENH1_3_Marah macrocarpa"
"1194","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica"
"1195","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead"
"1196","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica"
"1197","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1198","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica"
"1199","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1200","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica"
"1201","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1202","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1203","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1204","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1205","matrix","ENH1",3,"Eriodictyon crassifolium","shrub","native","perennial","Namaceae","ENH1_3","ENH1_3_Eriodictyon crassifolium"
"1206","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1207","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1208","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1209","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1210","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead"
"1211","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1212","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1213","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1214","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1215","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1216","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1217","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1218","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1219","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1220","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1221","matrix","ENH1",3,"Baccharis pilularis","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Baccharis pilularis"
"1222","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1223","matrix","ENH1",3,"Baccharis pilularis","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Baccharis pilularis"
"1224","matrix","ENH1",3,"Calochortus clavatus","herb","native","perennial","Liliaceae","ENH1_3","ENH1_3_Calochortus clavatus"
"1225","matrix","ENH1",3,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus dead"
"1226","matrix","ENH1",3,"Galium porrigens","herb","native","perennial","Rubiaceae","ENH1_3","ENH1_3_Galium porrigens"
"1227","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1228","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1229","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1230","matrix","ENH1",3,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH1_3","ENH1_3_Bromus rubens"
"1231","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1232","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1233","matrix","ENH1",3,"Centaurea melitensis","herb","nonnative","annual","Asteraceae","ENH1_3","ENH1_3_Centaurea melitensis"
"1234","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1235","matrix","ENH1",3,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH1_3","ENH1_3_Malacothamnus fasciculatus"
"1236","matrix","ENH1",3,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH1_3","ENH1_3_Artemisia californica"
"1237","matrix","ENH1",3,"Salvia leucophylla","shrub","native","perennial","Lamiaceae","ENH1_3","ENH1_3_Salvia leucophylla"
"1238","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1239","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1240","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1241","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1242","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1243","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1244","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1245","matrix","ENH2",4,"Bromus hordeaceus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus hordeaceus"
"1246","matrix","ENH2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus dead"
"1247","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1248","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1249","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1250","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1251","matrix","ENH2",4,"Solanum xanti","herb","native","perennial","Solanacaeae","ENH2_4","ENH2_4_Solanum xanti"
"1252","matrix","ENH2",4,"Artemisia californica","shrub","native","perennial","Asteraceae","ENH2_4","ENH2_4_Artemisia californica"
"1253","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1254","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1255","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1256","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1257","matrix","ENH2",4,"Malacothamnus fasciculatus dead","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus dead"
"1258","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1259","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1260","matrix","ENH2",4,"Avena barbata","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Avena barbata"
"1261","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1262","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1263","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1264","matrix","ENH2",4,"Bromus diandrus","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus diandrus"
"1265","matrix","ENH2",4,"Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","ENH2_4","ENH2_4_Malacothamnus fasciculatus"
"1266","matrix","ENH2",4,"Bromus rubens","grass","nonnative","annual","Poaceae","ENH2_4","ENH2_4_Bromus rubens"
