"","stand","site","soilcore","depth_name","treatment","rep","species_diversity","genus_abundance","lifeform","status","lifescycle","family","count","stand_core","stand_core_depth","stand_core_depth_treat"
"758","degraded","DEG2",5,"deep","control",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_control"
"759","degraded","DEG2",5,"deep","control",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_control"
"760","degraded","DEG2",5,"deep","control",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_control"
"761","degraded","DEG2",5,"deep","oven",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",14,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"762","degraded","DEG2",5,"deep","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"763","degraded","DEG2",5,"deep","oven",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"764","degraded","DEG2",5,"deep","oven",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"765","degraded","DEG2",5,"deep","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"766","degraded","DEG2",5,"deep","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"767","degraded","DEG2",5,"deep","oven",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"768","degraded","DEG2",5,"deep","oven",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"769","degraded","DEG2",5,"deep","oven",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"770","degraded","DEG2",5,"deep","oven",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"771","degraded","DEG2",5,"deep","oven",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",2,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"772","degraded","DEG2",5,"deep","oven",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"773","degraded","DEG2",5,"deep","oven",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"774","degraded","DEG2",5,"deep","oven",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"775","degraded","DEG2",5,"deep","oven",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"776","degraded","DEG2",5,"deep","oven",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"777","degraded","DEG2",5,"deep","oven",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"778","degraded","DEG2",5,"deep","oven",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"779","degraded","DEG2",5,"deep","oven",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"780","degraded","DEG2",5,"deep","oven",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_oven"
"781","degraded","DEG2",5,"deep","ovenchar",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",10,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"782","degraded","DEG2",5,"deep","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"783","degraded","DEG2",5,"deep","ovenchar",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"784","degraded","DEG2",5,"deep","ovenchar",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"785","degraded","DEG2",5,"deep","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"786","degraded","DEG2",5,"deep","ovenchar",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"787","degraded","DEG2",5,"deep","ovenchar",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"788","degraded","DEG2",5,"deep","ovenchar",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"789","degraded","DEG2",5,"deep","ovenchar",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"790","degraded","DEG2",5,"deep","ovenchar",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"791","degraded","DEG2",5,"deep","ovenchar",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"792","degraded","DEG2",5,"deep","ovenchar",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"793","degraded","DEG2",5,"deep","ovenchar",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"794","degraded","DEG2",5,"deep","ovenchar",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"795","degraded","DEG2",5,"deep","ovenchar",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"796","degraded","DEG2",5,"deep","ovenchar",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"797","degraded","DEG2",5,"deep","ovenchar",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"798","degraded","DEG2",5,"deep","ovenchar",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"799","degraded","DEG2",5,"deep","ovenchar",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"800","degraded","DEG2",5,"deep","ovenchar",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG2_5","DEG2_5_deep","DEG2_5_deep_ovenchar"
"801","degraded","DEG2",6,"surface","charate",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"802","degraded","DEG2",6,"surface","charate",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"803","degraded","DEG2",6,"surface","charate",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"804","degraded","DEG2",6,"surface","charate",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"805","degraded","DEG2",6,"surface","charate",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"806","degraded","DEG2",6,"surface","charate",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"807","degraded","DEG2",6,"surface","charate",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"808","degraded","DEG2",6,"surface","charate",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"809","degraded","DEG2",6,"surface","charate",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"810","degraded","DEG2",6,"surface","charate",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"811","degraded","DEG2",6,"surface","charate",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"812","degraded","DEG2",6,"surface","charate",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"813","degraded","DEG2",6,"surface","charate",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"814","degraded","DEG2",6,"surface","charate",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"815","degraded","DEG2",6,"surface","charate",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"816","degraded","DEG2",6,"surface","charate",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"817","degraded","DEG2",6,"surface","charate",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"818","degraded","DEG2",6,"surface","charate",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"819","degraded","DEG2",6,"surface","charate",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",1,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"820","degraded","DEG2",6,"surface","charate",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_charate"
"821","degraded","DEG2",6,"surface","control",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"822","degraded","DEG2",6,"surface","control",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"823","degraded","DEG2",6,"surface","control",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"824","degraded","DEG2",6,"surface","control",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"825","degraded","DEG2",6,"surface","control",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"826","degraded","DEG2",6,"surface","control",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"827","degraded","DEG2",6,"surface","control",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"828","degraded","DEG2",6,"surface","control",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"829","degraded","DEG2",6,"surface","control",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"830","degraded","DEG2",6,"surface","control",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"831","degraded","DEG2",6,"surface","control",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"832","degraded","DEG2",6,"surface","control",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"833","degraded","DEG2",6,"surface","control",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"834","degraded","DEG2",6,"surface","control",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"835","degraded","DEG2",6,"surface","control",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"836","degraded","DEG2",6,"surface","control",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",2,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"837","degraded","DEG2",6,"surface","control",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"838","degraded","DEG2",6,"surface","control",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"839","degraded","DEG2",6,"surface","control",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",1,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"840","degraded","DEG2",6,"surface","control",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_control"
"841","degraded","DEG2",6,"surface","oven",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",2,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"842","degraded","DEG2",6,"surface","oven",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"843","degraded","DEG2",6,"surface","oven",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"844","degraded","DEG2",6,"surface","oven",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"845","degraded","DEG2",6,"surface","oven",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"846","degraded","DEG2",6,"surface","oven",1,"Centaurea melitensis","Centaurea melitensis","forb","nonnative","annual","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"847","degraded","DEG2",6,"surface","oven",1,"Croton setiger","Croton setiger","forb","native","annual","Euphorbiaceae  ",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"848","degraded","DEG2",6,"surface","oven",1,"Cryptantha spp.","Cryptantha spp.","forb","native","annual","Boraginaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"849","degraded","DEG2",6,"surface","oven",1,"Emmenanthe penduliflora","Emmenanthe penduliflora","forb","native","annual","Hydrophyllaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"850","degraded","DEG2",6,"surface","oven",1,"Erigeron canadensis","Erigeron canadensis","forb","native","annual","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"851","degraded","DEG2",6,"surface","oven",1,"Erodium cicutarium","Erodium spp.","forb","nonnative","annual","Geraniaceae",1,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"852","degraded","DEG2",6,"surface","oven",1,"Erodium moschatum","Erodium spp.","forb","nonnative","annual","Geraniaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"853","degraded","DEG2",6,"surface","oven",1,"Eucrypta chrysanthemifolia","Eucrypta chrysanthemifolia","forb","native","annual","Hydrophyllaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"854","degraded","DEG2",6,"surface","oven",1,"Fragaria vesca","Fragaria vesca","forb","native","perennial","Rosaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"855","degraded","DEG2",6,"surface","oven",1,"Galium porrigens","Galium porrigens","forb","native","perennial","Rubiaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"856","degraded","DEG2",6,"surface","oven",1,"Hirschfeldia incana","Hirschfeldia incana","forb","nonnative","annual","Brassicaceae",1,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"857","degraded","DEG2",6,"surface","oven",1,"Malacothamnus fasciculatus","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"858","degraded","DEG2",6,"surface","oven",1,"Nicotiana glauca","Nicotiana glauca","shrub","nonnative","perennial","Solanaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"859","degraded","DEG2",6,"surface","oven",1,"Pseudognaphalium luteoalbum","Pseudognaphalium luteoalbum","forb","nonnative","annual","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"860","degraded","DEG2",6,"surface","oven",1,"Trifolium gracelentum","Trifolium spp.","forb","native","annual","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_oven"
"861","degraded","DEG2",6,"surface","ovenchar",1,"Acmispon maritimus","Acmispon spp.","forb","native","annual","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_ovenchar"
"862","degraded","DEG2",6,"surface","ovenchar",1,"Artemisia californica","Artemisia californica","shrub","native","perennial","Asteraceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_ovenchar"
"863","degraded","DEG2",6,"surface","ovenchar",1,"Astragalus trichopodus","Astragalus trichopodus","forb","native","perennial","Fabaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_ovenchar"
"864","degraded","DEG2",6,"surface","ovenchar",1,"Bromus diandrus","Bromus spp.","grass","nonnative","annual","Poaceae",0,"DEG2_6","DEG2_6_surface","DEG2_6_surface_ovenchar"
"865","degraded","DEG2",6,"surface","ovenchar",1,"Bromus madritensis","Bromus spp.","grass","nonnative","annual","Poaceae",2,"DEG2_6","DEG2_6_surface","DEG2_6_surface_ovenchar"
