"","standtype","site","rep","distance","vertical","species","lifeform","status","lifecycle","family","site_rep","site_rep_dist","stand_status"
"536","degraded","DEG2",5,16,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_16","degraded_nonnative"
"537","degraded","DEG2",5,16,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_16","degraded_nonnative"
"538","degraded","DEG2",5,17,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_17","degraded_nonnative"
"539","degraded","DEG2",5,17,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_17","degraded_nonnative"
"540","degraded","DEG2",5,17,"3","Avena barbata dead","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_17","degraded_nonnative"
"541","degraded","DEG2",5,17,"4","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_17","degraded_nonnative"
"542","degraded","DEG2",5,17,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_17","degraded_nonnative"
"543","degraded","DEG2",5,18,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_18","degraded_nonnative"
"544","degraded","DEG2",5,18,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_18","degraded_nonnative"
"545","degraded","DEG2",5,18,"3","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_18","degraded_nonnative"
"546","degraded","DEG2",5,18,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_18","degraded_nonnative"
"547","degraded","DEG2",5,19,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_19","degraded_nonnative"
"548","degraded","DEG2",5,19,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_19","degraded_nonnative"
"549","degraded","DEG2",5,19,"3","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_19","degraded_nonnative"
"550","degraded","DEG2",5,19,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_19","degraded_nonnative"
"551","degraded","DEG2",5,20,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_20","degraded_nonnative"
"552","degraded","DEG2",5,20,"2","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_20","degraded_nonnative"
"553","degraded","DEG2",5,20,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_20","degraded_nonnative"
"554","degraded","DEG2",5,21,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_21","degraded_nonnative"
"555","degraded","DEG2",5,21,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_21","degraded_nonnative"
"556","degraded","DEG2",5,21,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_21","degraded_nonnative"
"557","degraded","DEG2",5,22,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_22","degraded_nonnative"
"558","degraded","DEG2",5,22,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_22","degraded_nonnative"
"559","degraded","DEG2",5,23,"1","Erodium cicutarium","herb","nonnative","annual","Geraniaceae","DEG2_5","DEG2_5_23","degraded_nonnative"
"560","degraded","DEG2",5,23,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_23","degraded_nonnative"
"561","degraded","DEG2",5,23,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_23","degraded_nonnative"
"562","degraded","DEG2",5,24,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_24","degraded_nonnative"
"563","degraded","DEG2",5,24,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_24","degraded_nonnative"
"564","degraded","DEG2",5,25,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_25","degraded_nonnative"
"565","degraded","DEG2",5,25,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_25","degraded_nonnative"
"566","degraded","DEG2",5,26,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_26","degraded_nonnative"
"567","degraded","DEG2",5,27,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_27","degraded_nonnative"
"568","degraded","DEG2",5,27,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_27","degraded_nonnative"
"569","degraded","DEG2",5,27,"3","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_27","degraded_nonnative"
"570","degraded","DEG2",5,27,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_27","degraded_nonnative"
"571","degraded","DEG2",5,28,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_28","degraded_nonnative"
"572","degraded","DEG2",5,28,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_28","degraded_nonnative"
"573","degraded","DEG2",5,28,"3","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_28","degraded_nonnative"
"574","degraded","DEG2",5,28,"4","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_28","degraded_nonnative"
"575","degraded","DEG2",5,28,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_28","degraded_nonnative"
"576","degraded","DEG2",5,29,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_29","degraded_nonnative"
"577","degraded","DEG2",5,29,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_29","degraded_nonnative"
"578","degraded","DEG2",5,29,"3","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_29","degraded_nonnative"
"579","degraded","DEG2",5,29,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_29","degraded_nonnative"
"580","degraded","DEG2",5,30,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_30","degraded_nonnative"
"581","degraded","DEG2",5,30,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_30","degraded_nonnative"
"582","degraded","DEG2",5,31,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_31","degraded_nonnative"
"583","degraded","DEG2",5,31,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_31","degraded_nonnative"
"584","degraded","DEG2",5,31,"3","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_31","degraded_nonnative"
"585","degraded","DEG2",5,32,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_32","degraded_nonnative"
"586","degraded","DEG2",5,32,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_32","degraded_nonnative"
"587","degraded","DEG2",5,33,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_33","degraded_nonnative"
"588","degraded","DEG2",5,33,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_33","degraded_nonnative"
"589","degraded","DEG2",5,33,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_33","degraded_nonnative"
"590","degraded","DEG2",5,34,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_34","degraded_nonnative"
"591","degraded","DEG2",5,34,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_34","degraded_nonnative"
"592","degraded","DEG2",5,34,"3","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_34","degraded_nonnative"
"593","degraded","DEG2",5,34,"4","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_34","degraded_nonnative"
"594","degraded","DEG2",5,34,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_34","degraded_nonnative"
"595","degraded","DEG2",5,35,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_35","degraded_nonnative"
"596","degraded","DEG2",5,35,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_35","degraded_nonnative"
"597","degraded","DEG2",5,36,"1","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_36","degraded_nonnative"
"598","degraded","DEG2",5,37,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_37","degraded_nonnative"
"599","degraded","DEG2",5,37,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_37","degraded_nonnative"
"600","degraded","DEG2",5,37,"3","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_37","degraded_nonnative"
"601","degraded","DEG2",5,37,"4","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_37","degraded_nonnative"
"602","degraded","DEG2",5,38,"1","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_38","degraded_nonnative"
"603","degraded","DEG2",5,38,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_38","degraded_nonnative"
"604","degraded","DEG2",5,39,"1","Lupinus spp.","herb","native","annual","Fabaceae","DEG2_5","DEG2_5_39","degraded_native"
"605","degraded","DEG2",5,39,"2","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_5","DEG2_5_39","degraded_nonnative"
"606","degraded","DEG2",5,39,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_39","degraded_nonnative"
"607","degraded","DEG2",5,39,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_39","degraded_native"
"608","degraded","DEG2",5,39,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_39","degraded_nonnative"
"609","degraded","DEG2",5,39,"6","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_39","degraded_native"
"610","degraded","DEG2",5,40,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_40","degraded_nonnative"
"611","degraded","DEG2",5,40,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_40","degraded_native"
"612","degraded","DEG2",5,40,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_40","degraded_nonnative"
"613","degraded","DEG2",5,40,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_40","degraded_native"
"614","degraded","DEG2",5,41,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_41","degraded_nonnative"
"615","degraded","DEG2",5,41,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_41","degraded_native"
"616","degraded","DEG2",5,41,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_41","degraded_nonnative"
"617","degraded","DEG2",5,41,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_41","degraded_native"
"618","degraded","DEG2",5,41,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_5","DEG2_5_41","degraded_nonnative"
"619","degraded","DEG2",5,41,"6","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_5","DEG2_5_41","degraded_native"
"620","degraded","DEG2",6,1,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_1","degraded_nonnative"
"621","degraded","DEG2",6,1,"2","Erodium cicutarium","herb","nonnative","annual","Geraniaceae","DEG2_6","DEG2_6_1","degraded_nonnative"
"622","degraded","DEG2",6,1,"3","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_1","degraded_nonnative"
"623","degraded","DEG2",6,2,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_2","degraded_nonnative"
"624","degraded","DEG2",6,2,"2","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_2","degraded_nonnative"
"625","degraded","DEG2",6,3,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_3","degraded_nonnative"
"626","degraded","DEG2",6,3,"2","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_3","degraded_nonnative"
"627","degraded","DEG2",6,4,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_4","degraded_nonnative"
"628","degraded","DEG2",6,4,"2","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_4","degraded_nonnative"
"629","degraded","DEG2",6,4,"3","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_4","degraded_nonnative"
"630","degraded","DEG2",6,5,"1","Erodium cicutarium","herb","nonnative","annual","Geraniaceae","DEG2_6","DEG2_6_5","degraded_nonnative"
"631","degraded","DEG2",6,5,"2","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_5","degraded_nonnative"
"632","degraded","DEG2",6,6,"1","Erodium cicutarium","herb","nonnative","annual","Geraniaceae","DEG2_6","DEG2_6_6","degraded_nonnative"
"633","degraded","DEG2",6,6,"2","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_6","degraded_nonnative"
"634","degraded","DEG2",6,8,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_8","degraded_nonnative"
"635","degraded","DEG2",6,8,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_8","degraded_nonnative"
"636","degraded","DEG2",6,9,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_9","degraded_nonnative"
"637","degraded","DEG2",6,9,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_9","degraded_nonnative"
"638","degraded","DEG2",6,10,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_10","degraded_nonnative"
"639","degraded","DEG2",6,10,"2","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_10","degraded_nonnative"
"640","degraded","DEG2",6,10,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_10","degraded_nonnative"
"641","degraded","DEG2",6,11,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_11","degraded_nonnative"
"642","degraded","DEG2",6,11,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_11","degraded_nonnative"
"643","degraded","DEG2",6,12,"1","Artemisia californica","shrub","native","perennial","Asteraceae","DEG2_6","DEG2_6_12","degraded_native"
"644","degraded","DEG2",6,13,"1","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_13","degraded_nonnative"
"645","degraded","DEG2",6,13,"2","Artemisia californica","shrub","native","perennial","Asteraceae","DEG2_6","DEG2_6_13","degraded_native"
"646","degraded","DEG2",6,13,"3","Bromus diandrus","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_13","degraded_nonnative"
"647","degraded","DEG2",6,13,"4","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_13","degraded_nonnative"
"648","degraded","DEG2",6,14,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_14","degraded_nonnative"
"649","degraded","DEG2",6,14,"2","Hirschfeldia incana dead","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_14","degraded_nonnative"
"650","degraded","DEG2",6,15,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_15","degraded_nonnative"
"651","degraded","DEG2",6,16,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_16","degraded_nonnative"
"652","degraded","DEG2",6,16,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_16","degraded_nonnative"
"653","degraded","DEG2",6,16,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_16","degraded_nonnative"
"654","degraded","DEG2",6,16,"4","Dipterostemon capitatus","herb","native","perennial","Themidaceae","DEG2_6","DEG2_6_16","degraded_native"
"655","degraded","DEG2",6,16,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_16","degraded_nonnative"
"656","degraded","DEG2",6,17,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_17","degraded_nonnative"
"657","degraded","DEG2",6,17,"2","Bromus rubens","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_17","degraded_nonnative"
"658","degraded","DEG2",6,17,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_17","degraded_nonnative"
"659","degraded","DEG2",6,17,"4","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_6","DEG2_6_17","degraded_native"
"660","degraded","DEG2",6,17,"5","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_17","degraded_nonnative"
"661","degraded","DEG2",6,18,"1","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_18","degraded_nonnative"
"662","degraded","DEG2",6,18,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_6","DEG2_6_18","degraded_native"
"663","degraded","DEG2",6,18,"3","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_18","degraded_nonnative"
"664","degraded","DEG2",6,19,"1","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_6","DEG2_6_19","degraded_native"
"665","degraded","DEG2",6,19,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_19","degraded_nonnative"
"666","degraded","DEG2",6,19,"3","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_6","DEG2_6_19","degraded_native"
"667","degraded","DEG2",6,19,"4","Elymus condensatus","grass","native","perennial","Poaceae","DEG2_6","DEG2_6_19","degraded_native"
"668","degraded","DEG2",6,20,"1","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_6","DEG2_6_20","degraded_native"
"669","degraded","DEG2",6,20,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_20","degraded_nonnative"
"670","degraded","DEG2",6,20,"3","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_6","DEG2_6_20","degraded_native"
"671","degraded","DEG2",6,21,"1","Elymus condensatus","grass","native","perennial","Poaceae","DEG2_6","DEG2_6_21","degraded_native"
"672","degraded","DEG2",6,21,"2","Malacothamnus fasciculatus","shrub","native","perennial","Malvaceae","DEG2_6","DEG2_6_21","degraded_native"
"673","degraded","DEG2",6,22,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_22","degraded_nonnative"
"674","degraded","DEG2",6,22,"2","Avena barbata","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_22","degraded_nonnative"
"675","degraded","DEG2",6,23,"1","Hirschfeldia incana","herb","nonnative","annual","Brassicaceae","DEG2_6","DEG2_6_23","degraded_nonnative"
"676","degraded","DEG2",6,23,"2","Bromus rubens dead","grass","nonnative","annual","Poaceae","DEG2_6","DEG2_6_23","degraded_nonnative"
